gender,age,age_o,d_age,race_o,samerace,d_importance_same_race,d_importance_same_religion,field,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,d_like,met,decision_o,match
female,26,27,1,European/Caucasian-American,1,5,4,Business,75,10,10,10,10,75,7,7,7,7,7,4,10,10,10,75,10,10,7,7,9,7,9,4,7,7,4,4,4,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,8,15,1,3,0,0,0
female,26,28,2,European/Caucasian-American,1,5,4,Business,75,10,75,10,10,10,7,7,7,7,7,7,10,10,10,75,10,10,7,7,9,7,9,9,9,9,9,9,9,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,8,15,1,9,0,1,1
female,26,24,2,European/Caucasian-American,1,5,4,Business,75,10,10,10,10,10,7,7,7,7,7,7,10,10,10,75,10,10,7,7,9,7,9,9,9,7,9,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,8,15,1,9,0,0,0
male,27,21,6,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,18,18,10,10,10,7,9,7,7,7,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,7,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,1,0
male,27,24,3,European/Caucasian-American,1,8,4,Business,75,10,75,18,10,10,4,7,7,4,7,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,9,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,0,0
male,27,25,2,European/Caucasian-American,1,8,4,Business,75,10,75,10,10,10,7,9,9,7,7,9,75,18,18,18,10,10,7,9,7,7,4,7,7,7,4,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,3,1,0,0
male,27,23,4,European/Caucasian-American,1,8,4,Business,18,18,18,18,10,10,4,9,7,4,7,7,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,0,0
male,27,21,6,European/Caucasian-American,1,8,4,Business,18,10,75,75,10,10,4,7,7,4,4,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,7,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,0,0
male,27,23,4,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,75,18,75,10,10,7,9,7,7,7,7,75,18,18,18,10,10,7,9,7,7,4,7,9,7,9,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,1,0
male,27,22,5,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,10,75,18,10,10,4,7,7,4,7,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,7,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,0,0
male,27,25,2,European/Caucasian-American,1,8,4,Business,10,18,75,18,18,10,4,7,7,4,7,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,1,0
male,27,26,1,Other,0,8,4,Business,18,10,18,75,10,10,7,9,9,7,7,7,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,1,0
male,27,26,1,European/Caucasian-American,1,8,4,Business,10,10,10,75,10,10,7,9,9,7,7,4,75,18,18,18,10,10,7,9,7,7,4,7,7,7,7,7,4,7,7,3,7,7,3,3,3,3,9,3,3,7,7,7,3,3,8,2,1,7,0,0,0
male,22,21,1,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,18,18,10,10,10,7,7,7,7,4,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,0,1,0
male,22,24,2,European/Caucasian-American,1,1,1,LAW,75,10,75,18,10,10,7,4,7,7,9,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,0,0,0
male,22,25,3,European/Caucasian-American,1,1,1,LAW,75,10,75,10,10,10,9,7,9,7,9,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,0,0,0
male,22,23,1,European/Caucasian-American,1,1,1,LAW,18,18,18,18,10,10,7,7,7,9,7,7,75,10,10,75,10,10,9,9,9,9,9,7,4,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,1,0,0
male,22,21,1,European/Caucasian-American,1,1,1,LAW,18,10,75,75,10,10,7,7,7,4,4,4,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,1,0,0
male,22,23,1,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,75,18,75,10,10,7,9,9,7,7,4,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,7,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,0,1,0
male,22,22,0,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,10,75,18,10,10,7,7,7,4,9,4,75,10,10,75,10,10,9,9,9,9,9,7,9,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,1,0,0
male,22,25,3,European/Caucasian-American,1,1,1,LAW,10,18,75,18,18,10,7,7,7,9,7,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,9,0,1,1
male,22,26,4,Other,0,1,1,LAW,18,10,18,75,10,10,9,9,9,9,9,9,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,7,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,7,0,1,1
male,22,26,4,European/Caucasian-American,1,1,1,LAW,10,10,10,75,10,10,4,4,4,4,4,4,75,10,10,75,10,10,9,9,9,9,9,4,4,4,4,4,4,9,7,9,7,7,7,3,3,3,7,7,3,7,7,9,3,3,8,15,4,3,0,0,0
male,22,21,1,'Asian/Pacific Islander/Asian-American',1,5,4,LAW,10,18,18,10,10,10,4,7,9,7,4,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,1,1,1
male,22,24,2,European/Caucasian-American,0,5,4,LAW,75,10,75,18,10,10,4,7,9,7,4,4,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,0,0,0
male,22,25,3,European/Caucasian-American,0,5,4,LAW,75,10,75,10,10,10,7,9,9,7,9,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,0,0,0
male,22,23,1,European/Caucasian-American,0,5,4,LAW,18,18,18,18,10,10,4,7,7,7,7,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,1,0,0
male,22,21,1,European/Caucasian-American,0,5,4,LAW,18,10,75,75,10,10,4,7,7,7,7,4,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,1,0,0
male,22,23,1,'Asian/Pacific Islander/Asian-American',1,5,4,LAW,10,75,18,75,10,10,4,7,9,4,4,4,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,1,0,0
male,22,22,0,'Asian/Pacific Islander/Asian-American',1,5,4,LAW,10,10,75,18,10,10,4,7,7,7,7,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,1,0,0
male,22,25,3,European/Caucasian-American,0,5,4,LAW,10,18,75,18,18,10,4,7,7,7,7,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,0,1,1
male,22,26,4,Other,0,5,4,LAW,18,10,18,75,10,10,4,9,9,7,7,7,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,0,1,1
male,22,26,4,European/Caucasian-American,0,5,4,LAW,10,10,10,75,10,10,7,9,9,9,7,4,18,18,18,18,10,10,4,7,7,7,4,9,9,9,9,9,9,7,7,3,9,3,7,3,7,7,7,7,9,7,9,9,7,3,2,7,1,9,0,1,1
male,23,21,2,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,18,18,10,10,10,7,7,7,7,7,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,9,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,0,1,1
male,23,24,1,European/Caucasian-American,1,1,1,LAW,75,10,75,18,10,10,7,9,7,7,4,7,75,10,10,75,10,10,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,9,0,1,1
male,23,25,2,European/Caucasian-American,1,1,1,LAW,75,10,75,10,10,10,9,7,9,7,9,7,75,10,10,75,10,10,9,9,9,9,9,7,9,7,7,7,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,0,0,0
male,23,23,0,European/Caucasian-American,1,1,1,LAW,18,18,18,18,10,10,7,9,7,9,7,9,75,10,10,75,10,10,9,9,9,9,9,7,7,7,9,9,9,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,1,1,1
male,23,21,2,European/Caucasian-American,1,1,1,LAW,18,10,75,75,10,10,7,4,4,7,7,9,75,10,10,75,10,10,9,9,9,9,9,7,7,7,7,9,9,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,1,1,1
male,23,23,0,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,75,18,75,10,10,7,7,7,7,4,7,75,10,10,75,10,10,9,9,9,9,9,7,7,7,7,9,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,0,1,1
male,23,22,1,'Asian/Pacific Islander/Asian-American',0,1,1,LAW,10,10,75,18,10,10,7,7,7,7,7,7,75,10,10,75,10,10,9,9,9,9,9,7,7,9,7,9,9,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,1,1,1
male,23,25,2,European/Caucasian-American,1,1,1,LAW,10,18,75,18,18,10,7,7,4,7,7,4,75,10,10,75,10,10,9,9,9,9,9,7,7,7,7,7,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,0,1,1
male,23,26,3,Other,0,1,1,LAW,18,10,18,75,10,10,9,9,7,7,7,7,75,10,10,75,10,10,9,9,9,9,9,7,7,7,7,7,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,0,1,1
male,23,26,3,European/Caucasian-American,1,1,1,LAW,10,10,10,75,10,10,9,9,9,9,9,4,75,10,10,75,10,10,9,9,9,9,9,7,7,7,9,7,7,9,7,7,7,3,3,9,7,7,7,7,3,9,7,7,7,3,8,15,1,7,1,0,0
male,24,21,3,'Asian/Pacific Islander/Asian-American',0,5,1,LAW,10,18,18,10,10,10,4,7,7,7,7,7,75,10,18,10,10,18,7,7,7,9,9,7,7,9,7,9,7,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,7,0,1,1
male,24,24,0,European/Caucasian-American,0,5,1,LAW,75,10,75,18,10,10,7,7,7,9,7,7,75,10,18,10,10,18,7,7,7,9,9,9,9,9,9,7,7,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,9,1,0,0
male,24,25,1,European/Caucasian-American,0,5,1,LAW,75,10,75,10,10,10,9,9,9,9,9,9,75,10,18,10,10,18,7,7,7,9,9,7,9,7,7,4,4,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,7,0,0,0
male,24,23,1,European/Caucasian-American,0,5,1,LAW,18,18,18,18,10,10,7,9,7,9,7,9,75,10,18,10,10,18,7,7,7,9,9,7,7,9,7,7,9,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,9,0,0,0
male,24,21,3,European/Caucasian-American,0,5,1,LAW,18,10,75,75,10,10,7,7,7,4,4,7,75,10,18,10,10,18,7,7,7,9,9,4,9,9,7,9,4,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,3,0,0,0
male,24,23,1,'Asian/Pacific Islander/Asian-American',0,5,1,LAW,10,75,18,75,10,10,4,4,7,7,4,4,75,10,18,10,10,18,7,7,7,9,9,9,7,9,7,9,7,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,9,1,0,0
male,24,22,2,'Asian/Pacific Islander/Asian-American',0,5,1,LAW,10,10,75,18,10,10,4,7,7,4,7,4,75,10,18,10,10,18,7,7,7,9,9,7,7,9,7,9,4,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,7,0,0,0
male,24,25,1,European/Caucasian-American,0,5,1,LAW,10,18,75,18,18,10,7,7,7,4,7,7,75,10,18,10,10,18,7,7,7,9,9,9,9,7,9,4,7,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,9,0,1,1
male,24,26,2,Other,0,5,1,LAW,18,10,18,75,10,10,4,9,7,7,4,4,75,10,18,10,10,18,7,7,7,9,9,7,9,7,9,7,7,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,7,0,1,1
male,24,26,2,European/Caucasian-American,0,5,1,LAW,10,10,10,75,10,10,4,7,7,7,7,4,75,10,18,10,10,18,7,7,7,9,9,7,9,9,7,7,4,9,7,9,7,3,3,7,7,9,7,7,9,9,7,7,3,3,6,7,1,7,0,0,0
male,25,21,4,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,18,18,10,10,10,4,9,7,4,7,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,24,1,European/Caucasian-American,1,8,4,Business,75,10,75,18,10,10,7,7,7,4,7,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,4,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,25,0,European/Caucasian-American,1,8,4,Business,75,10,75,10,10,10,7,9,9,7,9,9,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,23,2,European/Caucasian-American,1,8,4,Business,18,18,18,18,10,10,4,9,7,4,7,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,21,4,European/Caucasian-American,1,8,4,Business,18,10,75,75,10,10,4,7,7,4,7,7,75,10,75,10,10,10,7,7,7,7,7,4,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,1,0
male,25,23,2,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,75,18,75,10,10,4,7,7,4,4,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,22,3,'Asian/Pacific Islander/Asian-American',0,8,4,Business,10,10,75,18,10,10,4,7,7,4,4,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,25,25,0,European/Caucasian-American,1,8,4,Business,10,18,75,18,18,10,7,7,7,4,7,7,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,1,1
male,25,26,1,Other,0,8,4,Business,18,10,18,75,10,10,7,9,9,7,7,4,75,10,75,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,1,1
male,25,26,1,European/Caucasian-American,1,8,4,Business,10,10,10,75,10,10,4,9,7,4,7,4,75,10,75,10,10,10,7,7,7,7,7,4,7,7,7,7,7,7,3,7,7,7,7,3,3,3,7,3,7,7,7,7,7,3,8,15,4,7,0,0,0
male,30,21,9,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,18,18,10,10,10,7,7,7,4,7,7,75,10,75,10,10,10,7,7,7,7,4,4,7,7,4,7,7,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,24,6,European/Caucasian-American,1,1,1,Science,75,10,75,18,10,10,7,4,9,7,7,9,75,10,75,10,10,10,7,7,7,7,4,4,4,4,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,25,5,European/Caucasian-American,1,1,1,Science,75,10,75,10,10,10,7,9,9,7,7,9,75,10,75,10,10,10,7,7,7,7,4,7,4,4,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,0,0
male,30,23,7,European/Caucasian-American,1,1,1,Science,18,18,18,18,10,10,7,9,9,7,9,4,75,10,75,10,10,10,7,7,7,7,4,7,7,4,4,7,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,7,0,0,0
male,30,21,9,European/Caucasian-American,1,1,1,Science,18,10,75,75,10,10,7,7,7,4,4,7,75,10,75,10,10,10,7,7,7,7,4,4,4,4,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,23,7,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,75,18,75,10,10,7,7,7,7,4,4,75,10,75,10,10,10,7,7,7,7,4,4,7,7,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,22,8,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,10,75,18,10,10,7,7,7,7,7,7,75,10,75,10,10,10,7,7,7,7,4,7,7,4,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,25,5,European/Caucasian-American,1,1,1,Science,10,18,75,18,18,10,7,7,7,4,7,7,75,10,75,10,10,10,7,7,7,7,4,7,4,7,4,7,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,30,26,4,Other,0,1,1,Science,18,10,18,75,10,10,7,7,9,7,7,7,75,10,75,10,10,10,7,7,7,7,4,7,7,7,7,7,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,7,0,1,1
male,30,26,4,European/Caucasian-American,1,1,1,Science,10,10,10,75,10,10,4,9,7,7,9,4,75,10,75,10,10,10,7,7,7,7,4,7,7,4,4,4,4,7,3,9,7,7,3,3,3,7,3,3,7,9,7,7,3,3,2,2,1,3,0,1,0
male,27,21,6,'Asian/Pacific Islander/Asian-American',0,8,8,Business,10,18,18,10,10,10,4,9,7,7,4,7,75,10,10,10,10,75,7,7,7,7,9,7,7,4,7,7,7,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,27,24,3,European/Caucasian-American,1,8,8,Business,75,10,75,18,10,10,4,7,7,4,9,4,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,27,25,2,European/Caucasian-American,1,8,8,Business,75,10,75,10,10,10,7,9,9,7,9,7,75,10,10,10,10,75,7,7,7,7,9,4,4,7,4,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,3,0,0,0
male,27,23,4,European/Caucasian-American,1,8,8,Business,18,18,18,18,10,10,4,9,9,4,9,7,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,27,21,6,European/Caucasian-American,1,8,8,Business,18,10,75,75,10,10,4,4,7,7,7,4,75,10,10,10,10,75,7,7,7,7,9,4,4,7,4,4,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,1,0
male,27,23,4,'Asian/Pacific Islander/Asian-American',0,8,8,Business,10,75,18,75,10,10,4,7,9,4,7,4,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,27,22,5,'Asian/Pacific Islander/Asian-American',0,8,8,Business,10,10,75,18,10,10,4,7,7,4,9,4,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,27,25,2,European/Caucasian-American,1,8,8,Business,10,18,75,18,18,10,4,7,7,4,4,7,75,10,10,10,10,75,7,7,7,7,9,9,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,1,1
male,27,26,1,Other,0,8,8,Business,18,10,18,75,10,10,7,7,7,7,9,7,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,1,0
male,27,26,1,European/Caucasian-American,1,8,8,Business,10,10,10,75,10,10,4,7,7,4,4,4,75,10,10,10,10,75,7,7,7,7,9,7,7,7,7,7,4,3,3,3,9,3,3,3,3,3,7,9,3,9,3,7,3,3,6,2,1,7,0,0,0
male,28,21,7,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,18,18,10,10,10,7,7,7,9,7,7,75,10,75,10,10,10,9,7,9,9,9,7,7,7,7,7,9,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,24,4,European/Caucasian-American,1,1,1,Science,75,10,75,18,10,10,7,7,7,9,4,4,75,10,75,10,10,10,9,7,9,9,9,7,7,9,9,7,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,25,3,European/Caucasian-American,1,1,1,Science,75,10,75,10,10,10,9,9,9,9,9,9,75,10,75,10,10,10,9,7,9,9,9,7,7,7,7,7,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,0,0
male,28,23,5,European/Caucasian-American,1,1,1,Science,18,18,18,18,10,10,9,7,9,9,7,7,75,10,75,10,10,10,9,7,9,9,9,7,7,7,9,9,9,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,21,7,European/Caucasian-American,1,1,1,Science,18,10,75,75,10,10,7,4,7,7,7,9,75,10,75,10,10,10,9,7,9,9,9,4,9,9,9,9,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,23,5,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,75,18,75,10,10,7,7,7,7,7,9,75,10,75,10,10,10,9,7,9,9,9,7,7,7,7,7,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,22,6,'Asian/Pacific Islander/Asian-American',0,1,1,Science,10,10,75,18,10,10,7,7,7,7,7,7,75,10,75,10,10,10,9,7,9,9,9,9,7,9,9,9,9,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,9,0,1,1
male,28,25,3,European/Caucasian-American,1,1,1,Science,10,18,75,18,18,10,7,7,4,9,7,9,75,10,75,10,10,10,9,7,9,9,9,7,7,7,9,7,9,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,26,2,Other,0,1,1,Science,18,10,18,75,10,10,7,4,4,7,4,4,75,10,75,10,10,10,9,7,9,9,9,7,7,7,7,7,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,28,26,2,European/Caucasian-American,1,1,1,Science,10,10,10,75,10,10,9,9,9,9,9,9,75,10,75,10,10,10,9,7,9,9,9,7,7,7,7,7,7,9,9,9,9,3,3,7,7,9,7,3,3,7,7,7,7,9,8,15,1,7,0,1,1
male,24,21,3,'Asian/Pacific Islander/Asian-American',0,1,1,Business,10,18,18,10,10,10,4,7,7,7,9,7,75,10,10,10,10,10,7,7,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,7,0,1,0
male,24,24,0,European/Caucasian-American,1,1,1,Business,75,10,75,18,10,10,7,7,7,7,9,7,75,10,10,10,10,10,7,7,9,9,9,7,4,7,7,9,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,7,0,1,0
male,24,25,1,European/Caucasian-American,1,1,1,Business,75,10,75,10,10,10,7,7,9,7,9,7,75,10,10,10,10,10,7,7,9,9,9,4,7,7,4,7,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,3,0,0,0
male,24,23,1,European/Caucasian-American,1,1,1,Business,18,18,18,18,10,10,7,9,9,9,7,7,75,10,10,10,10,10,7,7,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,7,0,1,0
male,24,21,3,European/Caucasian-American,1,1,1,Business,18,10,75,75,10,10,9,7,7,9,7,4,75,10,10,10,10,10,7,7,9,9,9,4,9,7,7,9,4,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,3,0,1,0
male,24,23,1,'Asian/Pacific Islander/Asian-American',0,1,1,Business,10,75,18,75,10,10,7,9,9,9,9,7,75,10,10,10,10,10,7,7,9,9,9,7,9,9,7,9,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,7,0,1,0
male,24,22,2,'Asian/Pacific Islander/Asian-American',0,1,1,Business,10,10,75,18,10,10,7,7,7,7,7,7,75,10,10,10,10,10,7,7,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,3,9,9,7,3,7,7,7,7,3,9,6,15,1,7,0,1,0
