"","has_null","wave","age","age_o","d_age","d_d_age","samerace","importance_same_race","importance_same_religion","d_importance_same_race","d_importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","d_pref_o_attractive","d_pref_o_sincere","d_pref_o_intelligence","d_pref_o_funny","d_pref_o_ambitious","d_pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","d_attractive_o","d_sinsere_o","d_intelligence_o","d_funny_o","d_ambitous_o","d_shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","d_attractive_important","d_sincere_important","d_intellicence_important","d_funny_important","d_ambtition_important","d_shared_interests_important","attractive","sincere","intelligence","funny","ambition","d_attractive","d_sincere","d_intelligence","d_funny","d_ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","d_attractive_partner","d_sincere_partner","d_intelligence_partner","d_funny_partner","d_ambition_partner","d_shared_interests_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","d_sports","d_tvsports","d_exercise","d_dining","d_museums","d_art","d_hiking","d_gaming","d_clubbing","d_reading","d_tv","d_theater","d_movies","d_concerts","d_music","d_shopping","d_yoga","expected_happy_with_sd_people","expected_num_interested_in_me","expected_num_matches","d_expected_happy_with_sd_people","d_expected_num_interested_in_me","d_expected_num_matches","like","guess_prob_liked","d_like","d_guess_prob_liked","met","decision","decision_o","match"
"1544",1,4,"25","27",2,"3",0,"1","1","1","1","25","15","20","20","20","0","75","10","18","18","18","10","6","9","9","7","7","5","7","9","9","7","7","4","30","15","20","20","0","5","75","10","18","18","10","10","8","7","9","8","6","7","7","9","7","7","7","8","9","6","8","5","7","7","9","7","7","4","9","9","6","8","5","5","3","4","7","8","6","6","7","4","7","5","5","9","9","7","7","3","3","3","3","7","7","7","7","7","3","7","3","3","5","1","2","6","2","1","7","5","7","5.5","0",1,0,0
"1545",1,4,"25","23",2,"3",0,"1","1","1","1","15","21","18","18","10","18","10","75","18","18","10","18","5","7","6","7","7","6","4","7","7","7","7","7","30","15","20","20","0","5","75","10","18","18","10","10","8","7","9","8","6","7","7","9","7","7","6","7","7","5","6","5","7","7","7","4","7","4","9","9","6","8","5","5","3","4","7","8","6","6","7","4","7","5","5","9","9","7","7","3","3","3","3","7","7","7","7","7","3","7","3","3","5","1","2","6","2","1","6","3","7","2","0",0,0,0
"1546",1,4,"25","25",0,"1",0,"1","1","1","1","15","3","50","20","2","10","10","10","75","18","10","10","7","10","10","10","10","10","7","9","9","9","9","9","30","15","20","20","0","5","75","10","18","18","10","10","8","7","9","8","6","7","7","9","7","7","8","8","10","9","7","7","7","7","9","9","7","7","9","9","6","8","5","5","3","4","7","8","6","6","7","4","7","5","5","9","9","7","7","3","3","3","3","7","7","7","7","7","3","7","3","3","5","1","2","6","2","1","8","10","7","8.5","1",1,1,1
"1547",1,4,"25","29",4,"5",0,"1","1","1","1","10","20","20","20","20","10","10","18","18","18","18","10","7","8","9","9","8","8","7","7","9","9","7","7","30","15","20","20","0","5","75","10","18","18","10","10","8","7","9","8","6","7","7","9","7","7","8","7","8","7","6","6","7","7","7","7","7","7","9","9","6","8","5","5","3","4","7","8","6","6","7","4","7","5","5","9","9","7","7","3","3","3","3","7","7","7","7","7","3","7","3","3","5","1","2","6","2","1","7","3","7","2","0",1,1,1
"1548",1,4,"25","29",4,"5",0,"1","1","1","1","14","20","18","24","18","6","10","18","18","75","18","10","7","7","7","7","7","6","7","7","7","7","7","7","30","15","20","20","0","5","75","10","18","18","10","10","8","7","9","8","6","7","7","9","7","7","8","7","8","7","6","5","7","7","7","7","7","4","9","9","6","8","5","5","3","4","7","8","6","6","7","4","7","5","5","9","9","7","7","3","3","3","3","7","7","7","7","7","3","7","3","3","5","1","2","6","2","1","7","4","7","2","0",1,0,0
"1549",1,4,"22","34",12,"10",0,"1","3","1","4","10","10","30","20","10","20","10","10","75","18","10","18","4","8","8","6","6","5","4","7","7","7","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","3","7","8","4","5","7","4","7","7","4","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","3","2","3","2","0",0,1,0
"1550",1,4,"22","22",0,"1",0,"1","3","1","4","15","20","20","20","15","10","10","18","18","18","10","10","5","6","7","5","6","4","4","7","7","4","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","7","5","7","6","4","5","7","4","7","7","4","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","8","5","7","5.5","0",1,0,0
"1551",1,4,"22","23",1,"1",1,"1","3","1","4","10","25","20","10","20","15","10","75","18","10","18","10","5","9","9","7","7","5","4","9","9","4","4","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","10","10","10","8","8","5","9","9","9","7","7","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","8","2","7","2","0",1,1,1
"1552",0,4,"22","26",4,"5",0,"1","3","1","4","10","20","15","20","20","15","10","18","10","18","18","10","5","5","5","5","5","5","4","4","4","4","4","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","10","10","6","9","8","7","9","9","7","9","7","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","9","2","9","2","0",1,0,0
"1553",1,4,"22","27",5,"5",0,"1","3","1","4","10","20","20","10","20","20","10","18","18","10","18","18","7","9","8","8","8","5","7","9","7","7","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","10","7","3","10","4","7","9","7","4","9","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","5","3","3","2","0",0,0,0
"1554",0,4,"22","28",6,"5",0,"1","3","1","4","10","10","20","20","20","20","10","10","18","18","18","18","4","9","8","9","8","3","4","9","7","9","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","9","5","6","3","10","9","9","4","7","4","9","9","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","3","7","3","8.5","0",0,0,0
"1555",1,4,"22","25",3,"3",0,"1","3","1","4","20","20","20","20","10","10","18","18","18","18","10","10","5","10","9","8","9","7","4","9","9","7","9","7","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","6","10","5","5","3","5","7","9","4","4","4","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","6","6","7","5.5","0",0,0,0
"1556",0,4,"22","35",13,"10",1,"1","3","1","4","10","32","20","12","11","15","10","75","18","10","10","10","5","8","8","8","8","8","4","7","7","7","7","7","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","10","10","10","10","10","10","9","9","9","9","9","9","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","10","7","9","8.5","0",1,0,0
"1557",0,4,"22","32",10,"10",1,"1","3","1","4","30","30","30","5","0","5","75","75","75","10","10","10","4","6","8","6","5","5","4","7","7","7","4","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","10","10","10","8","8","8","9","9","9","7","7","7","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","10","6","9","5.5","0",1,0,0
"1558",1,4,"22","30",8,"10",0,"1","3","1","4","20","25","15","15","15","10","18","75","10","10","10","10","6","8","7","6","8","2","7","7","7","7","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","6","10","6","3","6","5","7","9","7","4","7","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","4","5","3","5.5","0",0,0,0
"1559",0,4,"22","22",0,"1",0,"1","3","1","4","15","20","20","20","5","20","10","18","18","18","10","18","5","7","7","7","7","6","4","7","7","7","7","7","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","6","7","8","9","1","7","7","7","7","9","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","7","6","7","5.5","0",0,1,0
"1560",1,4,"22","23",1,"1",0,"1","3","1","4","15","15","20","15","15","20","10","10","18","10","10","18","2","4","5","4","7","3","4","4","4","4","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","7","3","6","8","4","5","7","4","7","7","4","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","5","2","3","2","0",0,0,0
"1561",0,4,"22","23",1,"1",0,"1","3","1","4","15","15","20","15","20","15","10","10","18","10","18","10","2","10","10","2","2","3","4","9","9","4","4","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","10","8","8","6","5","7","9","7","7","7","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","7","3","7","2","0",1,0,0
"1562",1,4,"22","27",5,"5",0,"1","3","1","4","25","15","20","20","20","0","75","10","18","18","18","10","8","10","10","9","10","5","7","9","9","9","9","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","8","8","8","8","10","5","7","7","7","7","9","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","8","5","7","5.5","0",1,0,0
"1563",1,4,"22","23",1,"1",0,"1","3","1","4","15","21","18","18","10","18","10","75","18","18","10","18","6","7","7","8","7","5","7","7","7","7","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","6","10","8","3","7","4","7","9","7","4","4","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","7","7","7","8.5","0",0,1,0
"1564",1,4,"22","25",3,"3",0,"1","3","1","4","15","3","50","20","2","10","10","10","75","18","10","10","5","7","8","7","7","5","4","7","7","7","7","4","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","10","10","10","10","10","10","9","9","9","9","9","9","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","10","6","9","5.5","0",1,1,1
"1565",1,4,"22","29",7,"10",0,"1","3","1","4","10","20","20","20","20","10","10","18","18","18","18","10","7","8","8","8","8","7","7","7","7","7","7","7","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","6","10","4","4","6","5","7","9","4","4","7","4","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","2","1","3","2","0",0,0,0
"1566",0,4,"22","29",7,"10",0,"1","3","1","4","14","20","18","24","18","6","10","18","18","75","18","10","7","7","7","7","7","7","7","7","7","7","7","7","10","20","35","10","5","20","10","18","75","10","10","18","4","7","3","9","2","4","7","4","9","4","9","10","10","8","8","8","9","9","9","7","7","7","2","4","2","9","6","5","4","9","2","9","8","7","9","2","8","5","3","3","3","3","9","7","3","3","9","3","9","7","7","9","3","7","3","3","5","2","4","6","2","4","10","6","9","5.5","0",1,0,0
"1567",1,4,"21","34",13,"10",1,"1","1","1","1","10","10","30","20","10","20","10","10","75","18","10","18","8","6","7","10","7","8","7","7","7","9","4","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","9","9","9","9","9","9","9","9","9","9","9","9","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","9","9","9","8.5","0",1,1,1
"1568",1,4,"21","22",1,"1",1,"1","1","1","1","15","20","20","20","15","10","10","18","18","18","10","10","9","9","9","10","9","10","9","9","9","9","9","9","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","6","8","8","8","9","7","7","7","7","7","9","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","6.5","7","7","8.5","0",1,1,1
"1569",1,4,"21","23",2,"3",0,"1","1","1","1","10","25","20","10","20","15","10","75","18","10","18","10","9","9","9","9","9","9","9","9","9","9","9","9","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","6.5","7","6.5","5","5","5","7","7","7","4","4","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","5.5","5","7","5.5","0",1,1,1
"1570",1,4,"21","26",5,"5",0,"1","1","1","1","10","20","15","20","20","15","10","18","10","18","18","10","5","7","7","7","5","6","4","7","7","7","4","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","6","8","9","7","6","5","7","7","9","7","7","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","6","5","7","5.5","0",1,1,1
"1571",1,4,"21","27",6,"5",0,"1","1","1","1","10","20","20","10","20","20","10","18","18","10","18","18","6","9","8","8","9","8","7","9","7","7","9","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","6","8","8","5.5","6","2","7","7","7","7","7","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","5","6.5","3","8.5","0",0,0,0
"1572",1,4,"21","28",7,"10",1,"1","1","1","1","10","10","20","20","20","20","10","10","18","18","18","18","2","7","6","8","6","4","4","7","7","7","7","4","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","10","9","9","9","9","8","9","9","9","9","9","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","9","7","9","8.5","0",1,0,0
"1573",1,4,"21","25",4,"5",0,"1","1","1","1","20","20","20","20","10","10","18","18","18","18","10","10","7","10","9","10","8","9","7","9","9","9","7","9","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","8","8","8","8","7","7.5","7","7","7","7","7","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","8.5","6.5","9","8.5","0",1,1,1
"1574",1,4,"21","35",14,"10",0,"1","1","1","1","10","32","20","12","11","15","10","75","18","10","10","10","8","8","8","7","5","8","7","7","7","7","4","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","9","10","9","8","7","6.5","9","9","9","7","7","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","8","9","7","8.5","0",1,1,1
"1575",1,4,"21","32",11,"10",0,"1","1","1","1","30","30","30","5","0","5","75","75","75","10","10","10","4","8","8","5","7","6","4","7","7","4","7","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","7","7","8.5","6.5","9","4","7","7","9","7","9","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","5","3","3","2","0",0,0,0
"1576",1,4,"21","30",9,"10",1,"1","1","1","1","20","25","15","15","15","10","18","75","10","10","10","10","7","6","6","5","6","5","7","7","7","4","7","4","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","8","8","7","8","6","8","7","7","7","7","7","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","7","6","7","5.5","0",1,1,1
"1577",1,4,"21","22",1,"1",1,"1","1","1","1","15","20","20","20","5","20","10","18","18","18","10","18","10","7","7","6","6","8","9","7","7","7","7","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","8","8","8","7","8","8","7","7","7","7","7","7","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","8","8","7","8.5","0",1,1,1
"1578",1,4,"21","23",2,"3",1,"1","1","1","1","15","15","20","15","15","20","10","10","18","10","10","18","8","10","8","9","8","8","7","9","7","9","7","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","9","9","9","9","9","8.5","9","9","9","9","9","9","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","8","8","7","8.5","0",1,1,1
"1579",1,4,"21","23",2,"3",1,"1","1","1","1","15","15","20","15","20","15","10","10","18","10","18","10","3","10","10","10","10","6","4","9","9","9","9","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","9","9","9","9","9","9","9","9","9","9","9","9","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","8","8","7","8.5","1",1,0,0
"1580",1,4,"21","27",6,"5",1,"1","1","1","1","25","15","20","20","20","0","75","10","18","18","18","10","9","9","10","10","7","6","9","9","9","9","7","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","8","7","9","6","9","4","7","7","9","7","9","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","7","6","7","5.5","0",0,0,0
"1581",1,4,"21","23",2,"3",0,"1","1","1","1","15","21","18","18","10","18","10","75","18","18","10","18","6","7","8","7","8","6","7","7","7","7","7","7","19","24","21","23","5","8","18","75","75","75","10","10","7","9","9","9","6","7","9","9","9","7","7","8","8","6","6","2","7","7","7","7","7","4","7","2","4","7","6","7","8","1","7","7","1","5","7","9","9","1","10","7","3","3","7","7","7","7","3","7","7","3","3","7","9","9","3","9","6","3","2","6","2","1","4","4","3","2","0",0,1,0
